date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:05:09	34350/34350	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22862e-658d890c-c24536b49561422e;gz%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:09	34350/34350	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22862e-658d890c-c24536b49561422e;gz%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot?	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:10	13548/13548	U-----	200	untouched ('')	font/woff2	etag:%2234ec-658d890c-a40ebfd03262b79f;;;%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:10	16772/16772	U-----	200	untouched ('')	application/font-woff	etag:W/%224184-658d890c-3a6ade6a87772864;;;%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:10	3936/3936	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Nov%202025%2009:05:08%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/our-work-line.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/our-work-line.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:10	34052/34052	U-----	200	untouched ('')	application/x-font-ttf	etag:%228504-658d890c-192b81654f0b8664;gz%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:10	204814/204814	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%223200e-658d890c-b9e7b6281c785d2f;gz%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:11	80300/80300	U-----	200	untouched ('')	font/woff2	etag:%22139ac-658d890c-47905fcccb1115cf;;;%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:11	145515/145515	U-----	200	untouched ('OK')	image/svg+xml	etag:%222386b-658d890c-5ca659ef5372396c;gz%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:11	204814/204814	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%223200e-658d890c-b9e7b6281c785d2f;gz%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot?	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:21	329398/329398	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Nov%202025%2009:05:10%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/juin-us-bg.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/juin-us-bg.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:21	104280/104280	U-----	200	untouched ('')	application/font-woff	etag:W/%2219758-658d890c-5f9dfbdb87c0b3d9;;;%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:21	922603/922603	U-----	200	untouched ('OK')	image/svg+xml	etag:%22e13eb-658d890c-4e016752e694cb4f;gz%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:21	204528/204528	U-----	200	untouched ('')	application/x-font-ttf	etag:%2231ef0-658d890c-6dfc41e8e1cd8d91;gz%22	https://pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	(from https://pixydrops.com/laboix-html/assets/vendors/fontawesome/css/all.min.css)
16:05:21	115/115	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:25%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:22	3139/3139	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Nov%202025%2009:05:20%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/join-shape-1-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/join-shape-1-1.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:22	126/126	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:26%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:22	124/124	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:27%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:23	124/124	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:28%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:23	106/106	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:28%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:23	8118/8118	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:30%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:24	8166/8166	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:33%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:24	8241/8241	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:32%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:24	35838/35838	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Nov%202025%2009:05:21%20GMT	https://pixydrops.com/laboix-html/assets/images/resources/why-choosw-2-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/resources/why-choosw-2-1.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:24	130/130	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:29%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:24	4447/4447	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:34%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:25	27568/27568	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226bb0-660aa606-23959a7d169aeb22;gz%22	https://pixydrops.com/laboix-html/assets/vendors/laboix-icons/fonts/icomoon.eot?dx5nct	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/laboix-icons/fonts/icomoon8e89.eot	(from https://pixydrops.com/laboix-html/assets/vendors/laboix-icons/style.css)
16:05:25	4447/4447	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:34%20GMT	https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	(from https://pixydrops.com/laboix-html/assets/vendors/jquery-ui/jquery-ui.css)
16:05:25	27480/27480	U-----	200	untouched ('')	application/font-woff	etag:W/%226b58-660aa606-42a658d68a913b5;;;%22	https://pixydrops.com/laboix-html/assets/vendors/laboix-icons/fonts/icomoon.woff?dx5nct	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/laboix-icons/fonts/icomoon8e89.woff	(from https://pixydrops.com/laboix-html/assets/vendors/laboix-icons/style.css)
16:05:25	107435/107435	U-----	200	untouched ('OK')	image/svg+xml	etag:%221a3ab-660aa606-88a85cc01acf2ac;gz%22	https://pixydrops.com/laboix-html/assets/vendors/laboix-icons/fonts/icomoon.svg?dx5nct	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/laboix-icons/fonts/icomoon8e89.svg	(from https://pixydrops.com/laboix-html/assets/vendors/laboix-icons/style.css)
16:05:25	46995/46995	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Nov%202025%2009:05:23%20GMT	https://pixydrops.com/laboix-html/assets/images/resources/why-choosw-2-2.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/resources/why-choosw-2-2.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:26	4564/4564	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:39%20GMT	https://pixydrops.com/laboix-html/assets/vendors/owl-carousel/css/owl.video.play.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/owl-carousel/css/owl.video.play.png	(from https://pixydrops.com/laboix-html/assets/vendors/owl-carousel/css/owl.carousel.min.css)
16:05:26	27404/27404	U-----	200	untouched ('')	application/x-font-ttf	etag:%226b0c-660aa606-33631fcb8ba5fa38;gz%22	https://pixydrops.com/laboix-html/assets/vendors/laboix-icons/fonts/icomoon.ttf?dx5nct	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/laboix-icons/fonts/icomoon8e89.ttf	(from https://pixydrops.com/laboix-html/assets/vendors/laboix-icons/style.css)
16:05:26	1301/1301	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Nov%202025%2009:05:24%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/pin-1-2.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/pin-1-2.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:27	22704/22704	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:41%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/contact-shape.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/contact-shape.png	(from https://pixydrops.com/laboix-html/assets/css/laboix.css)
16:05:27	25370/25370	U-----	200	untouched ('')	image/jpeg	date:Wed,%2005%20Nov%202025%2008:18:52%20GMT	https://pixydrops.com/laboix-html/assets/images/landing/home-2.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/landing/home-2.jpg	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:28	31301/31301	U-----	200	untouched ('')	image/jpeg	date:Wed,%2005%20Nov%202025%2007:58:39%20GMT	https://pixydrops.com/laboix-html/assets/images/landing/home-3.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/landing/home-3.jpg	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:28	31372/31372	U-----	200	untouched ('')	image/jpeg	date:Wed,%2005%20Nov%202025%2007:58:39%20GMT	https://pixydrops.com/laboix-html/assets/images/landing/home-dark.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/landing/home-dark.jpg	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:28	146573/146573	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2007:58:38%20GMT	https://pixydrops.com/laboix-html/assets/images/landing/home-1.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/landing/home-1.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:05:28	269/269	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:42%20GMT	https://pixydrops.com/laboix-html/assets/images/close.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/close.png	(from https://pixydrops.com/laboix-html/assets/css/laboix.css)
16:05:30	120340/120340	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2007:58:39%20GMT	https://pixydrops.com/laboix-html/assets/images/landing/home-boxed.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/landing/home-boxed.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:01	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:05:27%20GMT	https://pixydrops.com/laboix-html/assets/images/landing/home-rtl.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/landing/home-rtl.jpg	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:02	51612/51612	U-----	200	untouched ('')	image/jpeg	date:Wed,%2005%20Nov%202025%2007:58:46%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-2-1.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-2-1.jpg	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:02	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:05:29%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-bg-2-1.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-bg-2-1.jpg	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:02	108679/108679	U-----	200	untouched ('OK')	text/html	etag:%221a887-661584d2-7b2774a830f8b9f9;gz%22	https://pixydrops.com/laboix-html/index-boxed.html	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/index-boxed.html	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:02	109391/109391	U-----	200	untouched ('OK')	text/html	etag:%221ab4f-661584d2-fb5f4ba907117900;gz%22	https://pixydrops.com/laboix-html/index-rtl.html	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/index-rtl.html	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:02	24651/24651	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:19:14%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/hero-s-2-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/hero-s-2-1.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:02	6836/6836	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2007:58:49%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/hero-2-2.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/hero-2-2.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:02	15311/15311	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:19:15%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/hero-2-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/hero-2-1.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:03	42592/42592	U-----	200	untouched ('')	image/jpeg	date:Wed,%2005%20Nov%202025%2008:19:16%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-2-3.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-2-3.jpg	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:03	56493/56493	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:19:18%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/about-bg-3-3.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/about-bg-3-3.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:03	1071/1071	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Nov%202025%2009:06:01%20GMT	https://pixydrops.com/laboix-html/assets/images/resources/brand-black-2-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/resources/brand-black-2-1.png	(from https://pixydrops.com/laboix-html/index-dark.html)
16:06:03	119143/119143	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:19:19%20GMT	https://pixydrops.com/laboix-html/assets/images/about/about-3-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/about/about-3-1.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:04	51372/51372	U-----	200	untouched ('')	image/jpeg	date:Wed,%2005%20Nov%202025%2007:58:51%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-2-2.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-2-2.jpg	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:04	36034/36034	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:19:23%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/about-bg-3-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/about-bg-3-1.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:04	27153/27153	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:19:20%20GMT	https://pixydrops.com/laboix-html/assets/images/about/about-s-3-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/about/about-s-3-1.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:04	1471/1471	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:19:24%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/about-shape-3-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/about-shape-3-1.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:04	26581/26581	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2007:59:15%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/hero-shape-4-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/hero-shape-4-1.png	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:05	4167/4167	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2007:58:55%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/about-shape-3-3.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/about-shape-3-3.png	(from https://pixydrops.com/laboix-html/index-2.html)
16:06:05	1052/1052	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:22:00%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/hero-shape-4-3.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/hero-shape-4-3.png	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:06	1501/1501	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:21:59%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/hero-shape-4-2.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/hero-shape-4-2.png	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:06	58472/58472	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Nov%202025%2009:06:03%20GMT	https://pixydrops.com/laboix-html/assets/images/service/service-1-4.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/service/service-1-4.png	(from https://pixydrops.com/laboix-html/services.html)
16:06:06	149482/149482	U-----	200	untouched ('')	image/jpeg	date:Wed,%2005%20Nov%202025%2008:21:58%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-3-1.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-3-1.jpg	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:06	118070/118070	U-----	200	untouched ('')	image/jpeg	date:Wed,%2005%20Nov%202025%2008:22:03%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-3-3.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-3-3.jpg	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:06	132663/132663	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:22:05%20GMT	https://pixydrops.com/laboix-html/assets/images/about/about-4-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/about/about-4-1.png	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:07	31340/31340	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:22:07%20GMT	https://pixydrops.com/laboix-html/assets/images/about/about-s-4-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/about/about-s-4-1.png	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:07	127673/127673	U-----	200	untouched ('')	image/jpeg	date:Wed,%2005%20Nov%202025%2008:22:01%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-3-2.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-3-2.jpg	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:07	56589/56589	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Nov%202025%2009:06:05%20GMT	https://pixydrops.com/laboix-html/assets/images/service/service-1-5.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/service/service-1-5.png	(from https://pixydrops.com/laboix-html/services.html)
16:06:07	925/925	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:22:06%20GMT	https://pixydrops.com/laboix-html/assets/images/loder-light.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/loder-light.png	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:08	42934/42934	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:22:09%20GMT	https://pixydrops.com/laboix-html/assets/images/service/service-4-2.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/service/service-4-2.png	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:08	7602/7602	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:22:13%20GMT	https://pixydrops.com/laboix-html/assets/images/resources/testi-4-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/resources/testi-4-1.png	(from https://pixydrops.com/laboix-html/index-3.html)
16:06:08	48191/48191	U-----	200	untouched ('')	image/png	date:Wed,%2005%20Nov%202025%2008:22:08%20GMT	https://pixydrops.com/laboix-html/assets/images/service/service-4-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/service/service-4-1.png	(from https://pixydrops.com/laboix-html/index-3.html)
